c,h,l,o,t,v
21.517839285714285,21.773189285714288,21.478910714285714,21.526410714285714,1332288000,644042140
21.40497857142857,21.58926071428571,21.268910714285713,21.349260714285716,1332374400,624132208
21.287478571428572,21.492839285714286,21.228589285714285,21.446050000000003,1332460800,430487680
21.67783928571429,21.683910714285712,21.259260714285716,21.42105,1332720000,595737464
21.945689285714284,22.009978571428572,21.64497857142857,21.649260714285713,1332806400,607129152
22.057839285714287,22.194621428571427,21.796760714285714,22.08497857142857,1332892800,655460120
21.780689285714285,22.01997857142857,21.686760714285715,21.884978571428572,1332979200,608238316
21.412478571428572,21.805689285714287,21.35497857142857,21.741760714285714,1333065600,731038308
22.093910714285716,22.098910714285715,21.44212142857143,21.493910714285715,1333324800,598346420
22.475689285714285,22.578910714285715,22.232478571428572,22.40355,1333411200,834554252
22.296760714285714,22.35212142857143,22.035689285714284,22.298189285714283,1333497600,572980940
22.631410714285714,22.666410714285714,22.264260714285715,22.392121428571432,1333584000,641276048
22.722478571428574,22.851410714285716,22.33212142857143,22.36176071428571,1333929600,597536772
22.444260714285715,22.999978571428574,22.35712142857143,22.854621428571427,1334016000,889690676
22.364260714285713,22.74532857142857,22.2622,22.721410714285714,1334102400,696611748
22.241760714285714,22.54747857142857,22.160689285714284,22.321410714285715,1334188800,609639268
21.61533928571429,22.310689285714286,21.553910714285713,22.28962142857143,1334275200,859645108
20.718910714285716,21.795689285714285,20.65177142857143,21.787839285714284,1334534400,1050785260
21.77497857142857,21.785689285714284,20.425339285714283,20.676410714285712,1334620800,1025486896
21.726410714285716,22.15176071428571,21.52533928571429,21.91855,1334707200,954530836
20.97997857142857,21.597550000000002,20.875689285714287,21.436410714285717,1334793600,834714272
20.46355,21.236410714285714,20.37212142857143,21.120689285714285,1334880000,1030976240
20.417839285714283,20.595339285714285,19.87927142857143,20.378910714285716,1335139200,966518868
20.009978571428572,20.27462142857143,19.821410714285715,20.093189285714285,1335225600,1076400416
21.785689285714284,22.071410714285715,21.642839285714285,21.98693928571429,1335312000,905711576
21.70355,21.953189285714284,21.50462142857143,21.938189285714287,1335398400,536065628
21.535689285714284,21.649260714285713,21.446410714285715,21.609621428571426,1335484800,406770392
20.856410714285715,21.371410714285712,20.821410714285715,21.349978571428572,1335744000,506140656
20.790339285714285,21.312839285714286,20.758189285714284,20.889260714285715,1335830400,610998640
20.92783928571429,20.978550000000002,20.673550000000002,20.722839285714286,1335916800,427624484
20.779260714285716,21.121410714285712,20.724978571428572,21.08926071428571,1336003200,390548592
20.187478571428574,20.655689285714285,20.18462142857143,20.60997857142857,1336089600,529990188
20.33855,20.45605,20.043910714285715,20.05355,1336348800,460293316
20.292121428571427,20.410689285714284,19.954621428571432,20.342121428571428,1336435200,497251356
20.327839285714283,20.499189285714287,20.030339285714287,20.132121428571427,1336521600,480704168
20.375689285714287,20.56712142857143,20.301439285714284,20.520689285714287,1336608000,333271316
20.23962142857143,20.516771428571428,20.155339285714287,20.17855,1336694400,399545720
19.936410714285717,20.26818928571429,19.91427142857143,20.09177142857143,1336953600,352624748
19.75605,20.11497857142857,19.705339285714285,20.05177142857143,1337040000,476307188
19.502660714285714,19.888910714285714,19.322839285714284,19.787478571428572,1337126400,560896056
18.932839285714287,19.55355,18.932839285714287,19.475339285714284,1337212800,717219552
18.94212142857143,19.407478571428573,18.64927142857143,19.06997857142857,1337299200,732290580
20.045689285714285,20.05497857142857,19.073200000000003,19.08927142857143,1337558400,631091776
19.891771428571428,20.495689285714285,19.73497857142857,20.34105,1337644800,694787688
20.377121428571428,20.45712142857143,19.758189285714284,19.910689285714284,1337731200,584898020
20.189978571428572,20.58927142857143,20.043910714285715,20.56677142857143,1337817600,496198500
20.081771428571425,20.208910714285715,19.945410714285714,20.163910714285716,1337904000,328466516
20.438189285714287,20.499978571428574,20.189621428571428,20.389271428571426,1338249600,380505748
20.68462142857143,20.713910714285714,20.23427142857143,20.32855,1338336000,529421340
20.633189285714284,20.767839285714285,20.40927142857143,20.740689285714286,1338422400,491910888
20.035339285714286,20.451771428571426,20.01855,20.327121428571427,1338508800,520980880
20.153189285714287,20.267839285714285,19.58927142857143,20.05355,1338768000,556989048
20.101049999999997,20.23105,19.940339285714288,20.045339285714284,1338854400,388213868
20.40927142857143,20.494621428571428,20.196410714285715,20.27747857142857,1338940800,401449440
20.41855,20.61855,20.374978571428574,20.61747857142857,1339027200,379973020
20.725689285714285,20.73512142857143,20.321410714285715,20.41427142857143,1339113600,347491816
20.398910714285712,21.017839285714285,20.37962142857143,20.98997857142857,1339372800,591263372
20.577121428571427,20.59355,20.23927142857143,20.516410714285715,1339459200,435580264
20.434271428571428,20.659978571428574,20.370689285714285,20.51855,1339545600,293773200
20.411771428571427,20.48212142857143,20.259271428571427,20.401410714285714,1339632000,345841468
20.50462142857143,20.52212142857143,20.34105,20.392839285714285,1339718400,335253828
20.920689285714285,20.99605,20.370339285714287,20.391410714285715,1339977600,440411580
20.978910714285714,21.071410714285715,20.82497857142857,20.835689285714288,1340064000,361404064
20.9193,21.04462142857143,20.742839285714286,21.00747857142857,1340150400,359158912
20.63105,21.007839285714287,20.622839285714285,20.908549999999998,1340236800,326505340
20.789260714285714,20.79247857142857,20.550689285714288,20.67997857142857,1340323200,284745524
20.384439285714286,20.70712142857143,20.370339285714287,20.617839285714286,1340582400,304354904
20.429439285714288,20.517478571428573,20.26177142857143,20.404621428571428,1340668800,276750264
20.517839285714285,20.597839285714286,20.425689285714288,20.535689285714284,1340755200,203059276
20.323189285714285,20.499978571428574,20.200339285714286,20.416771428571426,1340841600,283042452
20.85712142857143,20.85712142857143,20.508910714285715,20.642839285714285,1340928000,421440544
21.161410714285715,21.195339285714287,20.842839285714287,20.883189285714284,1341187200,400091496
21.407478571428573,21.42855,21.21426071428571,21.245689285714285,1341273600,241712884
21.783549999999998,21.940689285714285,21.416050000000002,21.44855,1341446400,484380960
21.638550000000002,21.72997857142857,21.48497857142857,21.681760714285712,1341532800,419029016
21.92462142857143,21.92497857142857,21.575339285714286,21.617839285714286,1341792000,379401260
21.721760714285715,22.138189285714283,21.618189285714287,22.070339285714287,1341878400,511958132
21.586760714285713,21.702121428571427,21.329260714285713,21.64712142857143,1341964800,469317912
21.389260714285715,21.55247857142857,21.167121428571427,21.43712142857143,1342051200,427989072
21.60605,21.685339285714285,21.42855,21.533910714285714,1342137600,311618104
21.675339285714283,21.84355,21.607839285714284,21.611410714285714,1342396800,301305648
21.676410714285712,21.83926071428571,21.541050000000002,21.813910714285715,1342483200,293812428
21.65212142857143,21.726410714285716,21.555689285714287,21.663910714285716,1342569600,252699804
21.939978571428572,21.976760714285714,21.642839285714285,21.831410714285713,1342656000,436858688
21.58212142857143,21.944260714285715,21.560689285714286,21.893910714285713,1342742400,397470192
21.565339285714288,21.639260714285715,20.98962142857143,21.228550000000002,1343001600,487975656
21.461410714285712,21.774260714285713,21.375339285714286,21.69212142857143,1343088000,565132736
20.534621428571427,20.742839285714286,20.35712142857143,20.516410714285715,1343174400,877258340
20.531410714285716,20.728550000000002,20.36997857142857,20.70568928571429,1343260800,406810712
20.89855,20.92247857142857,20.413910714285716,20.53605,1343347200,404053356
21.25105,21.408549999999998,20.99355,21.104260714285715,1343606400,379140244
21.812839285714286,21.846410714285714,21.525689285714286,21.543910714285715,1343692800,462327152
21.671760714285714,22.014260714285715,21.535689285714284,21.996589285714286,1343779200,384499332
21.706760714285714,21.810339285714285,21.437478571428574,21.52997857142857,1343865600,332249120
21.989260714285713,22.070689285714284,21.84141071428571,21.915339285714285,1343952000,344914752
22.233910714285713,22.316689285714286,21.97355,22.04605,1344211200,302320312
22.175478571428574,22.321410714285715,22.072839285714284,22.241760714285714,1344297600,290510248
22.137839285714286,22.281410714285716,22.039260714285714,22.12105,1344384000,244704544
22.168910714285715,22.204621428571432,22.064260714285716,22.066049999999997,1344470400,221810540
22.20355,22.20568928571429,22.096410714285714,22.096760714285715,1344556800,195060348
22.499978571428574,22.499978571428574,22.258910714285715,22.263910714285714,1344816000,278830104
22.560328571428574,22.80747857142857,22.50747857142857,22.566760714285714,1344902400,340167632
22.529621428571428,22.64282857142857,22.41962142857143,22.546410714285713,1344988800,257509364
22.726410714285716,22.741410714285713,22.51782857142857,22.543189285714284,1345075200,254777068
23.146760714285712,23.14962142857143,22.814621428571428,22.85712142857143,1345161600,442759996
23.75532857142857,23.75532857142857,23.210689285714288,23.21462142857143,1345420800,613383344
23.430760714285714,24.10282857142857,23.226049999999997,23.95782857142857,1345507200,812705852
23.888189285714283,23.89282857142857,23.146760714285712,23.37212142857143,1345593600,565323108
23.66532857142857,23.92497857142857,23.61247857142857,23.78962142857143,1345680000,420118692
23.686478571428573,23.909978571428574,23.412478571428572,23.553910714285713,1345766400,437336872
24.131400000000003,24.316760714285714,24.05497857142857,24.285328571428572,1346025600,426914824
24.099978571428572,24.1464,23.95257857142857,24.106310714285716,1346112000,267377544
24.05232857142857,24.20247857142857,24.0214,24.11605,1346198400,202804532
23.70955,23.98405,23.6733,23.9514,1346284800,302691452
23.758550000000003,23.878549999999997,23.473189285714284,23.83032857142857,1346371200,338318764
24.10605,24.11212142857143,23.73212142857143,23.77712142857143,1346716800,367890880
23.936760714285715,24.155328571428573,23.914260714285714,24.127478571428572,1346803200,336362236
24.15247857142857,24.224621428571428,23.95712142857143,24.041760714285715,1346889600,391383020
24.3014,24.374260714285715,24.13462142857143,24.21605,1346976000,329664888
23.669260714285713,24.403189285714287,23.6464,24.301760714285713,1347235200,487996068
23.59247857142857,23.932121428571428,23.446410714285715,23.753899999999998,1347321600,503939884
23.92105,23.92497857142857,23.42855,23.816049999999997,1347408000,712218668
24.392121428571432,24.48212142857143,24.098899999999997,24.191760714285714,1347494400,598359104
24.68855,24.892121428571432,24.567478571428573,24.64122857142857,1347580800,600473832
24.992150000000002,24.99282857142857,24.80747857142857,24.976760714285714,1347840000,398030388
25.068189285714286,25.083189285714287,24.87212142857143,24.995689285714285,1347926400,373503032
25.074971428571427,25.14247142857143,24.984621428571426,25.009260714285716,1348012800,326860324
24.95355,25.002121428571428,24.77212142857143,24.969978571428573,1348099200,336568064
25.003371428571427,25.18105,24.97717857142857,25.08605,1348185600,571588864
24.67105,24.825689285714283,24.39282857142857,24.530689285714285,1348444800,639745400
24.05497857142857,24.74212142857143,24.035689285714284,24.58068928571429,1348531200,518762300
23.756400000000003,24.02462142857143,23.614260714285713,23.883550000000003,1348617600,576704184
24.33282857142857,24.363189285714288,23.5839,23.724621428571428,1348704000,594088712
23.82515,24.32532857142857,23.812478571428574,24.24105,1348790400,535108840
23.54962142857143,24.16962142857143,23.446410714285715,23.969978571428573,1349049600,543584216
23.618189285714287,23.798189285714283,23.23747857142857,23.63605,1349136000,627991168
23.980328571428572,23.99497857142857,23.66532857142857,23.74497857142857,1349222400,424279296
23.814260714285716,24.08032857142857,23.76962142857143,23.973189285714284,1349308800,370755616
23.306760714285712,23.785689285714284,23.259978571428572,23.757121428571427,1349395200,594005020
22.791760714285715,23.127121428571428,22.718189285714285,23.10282857142857,1349654400,637980084
22.708910714285715,22.87462142857143,22.26962142857143,22.808910714285712,1349740800,838596360
22.889621428571427,23.034978571428574,22.749978571428574,22.847828571428572,1349827200,510356224
22.432121428571428,23.114260714285713,22.432121428571428,23.08926071428571,1349913600,546080920
22.489760714285715,22.69212142857143,22.33212142857143,22.484260714285714,1350000000,460015108
22.669978571428572,22.683189285714285,22.280328571428573,22.583910714285715,1350259200,432500264
23.20685,23.224978571428572,22.535689285714284,22.691760714285714,1350345600,549771796
23.021889285714284,23.313910714285715,22.999978571428574,23.173910714285714,1350432000,389310936
22.594260714285717,22.930689285714287,22.499978571428574,22.84247857142857,1350518400,476622524
21.77997857142857,22.563189285714287,21.77212142857143,22.537478571428572,1350604800,744084796
22.643910714285713,22.69212142857143,21.812839285714286,21.87212142857143,1350864000,546730100
21.90552857142857,22.639260714285715,21.846410714285714,22.535689285714284,1350950400,707145488
22.029621428571428,22.376760714285716,21.80855,22.194260714285715,1351036800,558527620
21.769189285714283,22.21426071428571,21.626760714285716,22.142839285714285,1351123200,656326216
21.571410714285715,21.92855,21.10712142857143,21.765339285714283,1351209600,1018424344
21.261410714285713,21.498549999999998,20.989260714285713,21.245689285714285,1351641600,510002388
21.30497857142857,21.535689285714284,21.220339285714285,21.36497857142857,1351728000,361448024
20.599978571428572,21.319621428571427,20.52677142857143,21.281760714285717,1351814400,599372844
20.8793,20.991760714285714,20.628549999999997,20.8398,1352073600,529285400
20.81602857142857,21.097839285714286,20.71747857142857,21.079621428571432,1352160000,374916528
19.92862142857143,20.519271428571425,19.848189285714284,20.49408928571429,1352246400,793649528
19.205339285714285,20.079621428571432,19.11747857142857,20.02247857142857,1352332800,1056146392
19.537839285714284,19.81712142857143,19.061410714285717,19.300689285714288,1352419200,929906908
19.38677142857143,19.80355,19.23747857142857,19.791050000000002,1352678400,515802420
19.389189285714284,19.659978571428574,19.1557,19.246771428571428,1352764800,533210972
19.174271428571426,19.55177142857143,19.14927142857143,19.48212142857143,1352851200,477168384
18.77212142857143,19.267839285714285,18.664978571428573,19.197478571428572,1352937600,789910324
18.84562142857143,18.92855,18.062489285714285,18.757121428571427,1353024000,1266892312
20.204621428571432,20.267839285714285,19.281410714285716,19.311039285714287,1353283200,823172672
20.0326,20.42677142857143,19.806410714285715,20.425339285714283,1353369600,642752040
20.060689285714286,20.263189285714283,19.878549999999997,20.15177142857143,1353456000,373227400
20.410689285714284,20.42855,20.092839285714287,20.25605,1353628800,272826568
21.05462142857143,21.071410714285715,20.48962142857143,20.567839285714285,1353888000,630578340
20.884978571428572,21.086410714285712,20.717839285714287,21.055339285714286,1353974400,533314348
20.819260714285715,20.921410714285713,20.437839285714286,20.61677142857143,1354060800,521060428
21.048550000000002,21.223189285714284,20.90176071428571,21.079089285714286,1354147200,514698604
20.902839285714286,21.014260714285715,20.80997857142857,20.956760714285714,1354233600,391300308
20.935339285714285,21.235339285714286,20.910689285714284,21.201760714285715,1354492800,364276752
20.565889285714288,20.77855,20.433189285714285,20.77855,1354579200,557930100
19.242560714285712,20.330339285714285,19.24177142857143,20.318189285714286,1354665600,1044638448
19.544428571428572,19.76105,18.52247857142857,18.890700000000002,1354752000,1177208340
19.04462142857143,19.82855,18.92855,19.764271428571426,1354838400,787767960
18.922160714285717,19.232478571428572,18.627839285714288,18.749978571428574,1355097600,630482916
19.335271428571428,19.627121428571428,19.19177142857143,19.27747857142857,1355184000,592344200
19.249978571428574,19.571410714285715,19.15247857142857,19.563189285714287,1355270400,487132996
18.91747857142857,19.201410714285714,18.77855,18.96962142857143,1355356800,625259124
18.206910714285716,18.504700000000003,18.056410714285715,18.383910714285715,1355443200,1009579004
18.529621428571428,18.571410714285715,17.90105,18.17605,1355702400,758944844
19.067839285714285,19.103550000000002,18.580339285714285,18.749978571428574,1355788800,625668708
18.79677142857143,19.0607,18.767839285714285,18.98105,1355875200,449362144
18.6332,18.9357,18.531410714285716,18.92855,1355961600,481687668
18.54747857142857,18.55962142857143,18.222839285714286,18.30247857142857,1356048000,596518804
18.577410714285715,18.7232,18.52533928571429,18.583910714285715,1356307200,175748076
18.321389285714286,18.55212142857143,18.25427142857143,18.5357,1356480000,302436400
18.39497857142857,18.437478571428574,18.02355,18.3407,1356566400,455119168
18.1996,18.37427142857143,18.147121428571428,18.224621428571428,1356652800,354277308
19.006160714285716,19.121410714285712,18.178549999999998,18.2332,1356912000,659491784
19.608189285714285,19.821410714285715,19.343910714285716,19.77927142857143,1357084800,560500024
19.36055,19.63105,19.321410714285715,19.56712142857143,1357171200,352964136
18.821410714285715,19.23676071428571,18.779571428571426,19.1773,1357257600,594328028
18.7107,18.90355,18.39997857142857,18.642839285714285,1357516800,484153180
18.76105,18.99605,18.61605,18.90033928571429,1357603200,458707452
18.467839285714287,18.75017142857143,18.4282,18.6607,1357689600,407600228
18.696771428571427,18.882839285714287,18.411410714285715,18.87677142857143,1357776000,601141772
18.58212142857143,18.761410714285713,18.536410714285715,18.60712142857143,1357862400,350755300
17.91962142857143,18.12497857142857,17.803910714285713,17.952839285714287,1358121600,734178312
17.35427142857143,17.82105,17.26355,17.796410714285717,1358208000,876772596
18.07462142857143,18.19427142857143,17.58927142857143,17.665699999999998,1358294400,690800852
17.952839285714287,18.241049999999998,17.92962142857143,18.225339285714288,1358380800,453650764
17.85712857142857,17.936410714285714,17.728550000000002,17.80412857142857,1358467200,473149516
18.02747857142857,18.13855,17.736771428571426,18.01997857142857,1358812800,461545140
18.357300000000002,18.392478571428573,18.02747857142857,18.17177142857143,1358899200,861504252
16.08927142857143,16.6332,16.080339285714285,16.428560714285716,1358985600,1460853268
15.70997857142857,16.293910714285712,15.5357,16.13177142857143,1359072000,1207975216
16.065339285714284,16.186060714285713,15.566410714285714,15.636589285714285,1359331200,785516508
16.36677142857143,16.4357,16.14712857142857,16.37497857142857,1359417600,571072628
16.315339285714284,16.521410714285715,16.23212857142857,16.321410714285715,1359504000,417153660
16.267478571428573,16.402839285714286,16.24927142857143,16.3207,1359590400,319333168
16.2007,16.40997857142857,16.01247857142857,16.39677142857143,1359676800,539468888
15.796978571428571,16.283560714285716,15.7857,16.211060714285715,1359936000,477115492
16.351560714285714,16.419271428571427,15.793560714285714,15.858910714285715,1360022400,573346704
16.333910714285715,16.6607,16.163560714285715,16.302478571428573,1360108800,593704636
16.722128571428573,16.7857,16.218560714285715,16.54462857142857,1360195200,704580996
16.96355,17.100339285714288,16.7232,16.928549999999998,1360281600,633156552
17.140339285714287,17.31927142857143,16.90177142857143,17.017839285714285,1360540800,517434568
16.7107,17.227839285714285,16.70512857142857,17.125339285714286,1360627200,609051436
16.678910714285713,16.915699999999998,16.54355,16.68605,1360713600,475205332
16.663910714285713,16.844271428571428,16.57212857142857,16.58997857142857,1360800000,355506340
16.434271428571428,16.791410714285714,16.4257,16.74462857142857,1360886400,391925072
16.4282,16.52605,16.208910714285715,16.467839285714284,1361232000,435777272
16.030339285714284,16.346060714285716,16.028560714285714,16.346060714285716,1361318400,476300020
15.9307,16.04177142857143,15.81497857142857,15.928560714285714,1361404800,447181140
16.100339285714288,16.128560714285715,15.949978571428572,16.04462857142857,1361491200,330654884
15.814271428571429,16.25427142857143,15.806060714285715,16.208910714285715,1361750400,372578220
16.034628571428573,16.126410714285715,15.630700000000001,15.8507,1361836800,501496772
15.87747857142857,16.158560714285716,15.737478571428571,16.015339285714287,1361923200,587348272
15.76427142857143,15.995339285714286,15.76427142857143,15.858910714285715,1362009600,322515256
15.373910714285714,15.649271428571428,15.356410714285714,15.642839285714286,1362096000,552447700
15.001771428571429,15.292839285714285,14.964271428571427,15.278560714285714,1362355200,582738156
15.39797857142857,15.542478571428571,15.026771428571427,15.052839285714285,1362441600,638428784
15.202200000000001,15.544628571428571,15.158199999999999,15.518199999999998,1362528000,460249524
15.377910714285715,15.428910714285715,15.037839285714286,15.1607,1362614400,468471752
15.418560714285714,15.551060714285715,15.307478571428572,15.34997857142857,1362700800,391596296
15.6382,15.678910714285715,15.183560714285715,15.3482,1362960000,474233872
15.301060714285715,15.674271428571428,15.270339285714286,15.557128571428573,1363046400,465910340
15.2982,15.517839285714286,15.191410714285714,15.301771428571428,1363132800,405817160
15.446410714285715,15.522839285714285,15.373199999999999,15.458200000000001,1363219200,303875264
15.844978571428571,15.865339285714285,15.616060714285714,15.640339285714287,1363305600,643959764
16.2757,16.337839285714285,15.75712857142857,15.766060714285715,1363564800,606196948
16.231771428571427,16.4632,16.017839285714285,16.4107,1363651200,526773744
16.1457,16.343910714285716,16.05677142857143,16.336410714285716,1363737600,308660940
16.168910714285712,16.356410714285712,16.07497857142857,16.079271428571428,1363824000,383254004
16.496771428571428,16.50355,16.18247857142857,16.234978571428574,1363910400,395104836
16.556410714285715,16.783910714285714,16.492128571428573,16.596049999999998,1364169600,501134228
16.469128571428573,16.63712142857143,16.447478571428572,16.622839285714285,1364256000,294293972
16.1457,16.314271428571427,16.097489285714286,16.30212857142857,1364342400,331409484
15.80927142857143,16.136378571428573,15.77212857142857,16.064978571428572,1364428800,442982764
15.318200000000001,15.846339285714285,15.276410714285715,15.782128571428572,1364774400,389730320
15.3497,15.647839285714285,15.228560714285715,15.271410714285713,1364860800,529773440
15.4282,15.617128571428571,15.3682,15.406060714285715,1364947200,363215244
15.2757,15.5357,15.18747857142857,15.491410714285715,1365033600,358658888
15.114271428571428,15.176771428571428,14.988560714285715,15.1607,1365120000,383694276
15.22177142857143,15.267839285714286,15.088910714285715,15.1732,1365379200,301059248
15.24927142857143,15.303560714285714,15.0982,15.22712857142857,1365465600,306752740
15.560339285714287,15.609271428571429,15.214628571428571,15.289271428571428,1365552000,375927356
15.51177142857143,15.64247857142857,15.399978571428573,15.489978571428571,1365638400,328616680
15.34997857142857,15.505339285714285,15.324628571428573,15.505339285714285,1365724800,238725340
14.994628571428573,15.281771428571428,14.983910714285715,15.24997857142857,1365984000,317519132
15.222839285714286,15.236060714285713,15.020339285714286,15.056060714285715,1366070400,305771312
14.3857,15.021410714285713,14.2182,15.009628571428573,1366156800,945054768
14.001771428571429,14.492489285714285,13.919339285714285,14.463910714285715,1366243200,666297296
13.947489285714285,14.271410714285713,13.753560714285713,13.856060714285714,1366329600,609273392
14.2382,14.364271428571428,13.974089285714285,14.022839285714285,1366588800,429918188
14.50462857142857,14.585021428571428,14.2432,14.4282,1366675200,664236440
14.480771428571428,14.830339285714286,14.017839285714286,14.054989285714285,1366761600,969834516
14.584989285714286,14.783560714285715,14.5357,14.686589285714286,1366848000,384836984
14.900160714285715,14.956021428571429,14.580339285714286,14.636060714285716,1366934400,764276716
15.361410714285714,15.486310714285713,14.999989285714287,15.016060714285715,1367193600,640325056
15.813560714285714,15.901771428571427,15.431060714285715,15.539271428571428,1367280000,691538120
15.688910714285713,15.890339285714287,15.513910714285714,15.873560714285714,1367366400,507155292
15.911410714285713,16.021060714285714,15.736771428571428,15.777839285714284,1367452800,422025156
16.0707,16.18677142857143,16.041060714285713,16.118199999999998,1367539200,361527488
16.453910714285715,16.50712857142857,16.225339285714288,16.275339285714285,1367798400,496641124
16.38062857142857,16.633910714285715,16.203560714285715,16.60605,1367884800,483752780
16.5657,16.620339285714287,16.278910714285715,16.39427142857143,1367971200,472596600
16.313200000000002,16.5357,16.2707,16.42177142857143,1368057600,398750296
16.177478571428573,16.418200000000002,16.088560714285713,16.356060714285714,1368144000,334850236
16.2407,16.353560714285713,16.12497857142857,16.125339285714286,1368403200,317109548
15.85212857142857,16.25712857142857,15.791060714285715,16.208910714285715,1368489600,447116180
15.316060714285713,15.74997857142857,15.084271428571428,15.68427142857143,1368576000,741613068
15.520628571428572,15.637478571428572,14.960700000000001,15.1157,1368662400,603466500
15.473560714285714,15.717478571428572,15.393199999999998,15.680339285714286,1368748800,428079736
15.818910714285716,15.921410714285715,15.3607,15.425339285714285,1369008000,451576384
15.702128571428572,15.90997857142857,15.50712857142857,15.648200000000001,1369094400,456297408
15.76262857142857,16.01247857142857,15.6507,15.858910714285715,1369180800,443259852
15.7907,15.93427142857143,15.563910714285713,15.56962857142857,1369267200,353381280
15.898200000000001,15.916410714285714,15.72712857142857,15.744628571428573,1369353600,276426808
15.765660714285714,16.111060714285713,15.744628571428573,16.067839285714285,1369699200,386145116
15.891060714285715,15.982128571428571,15.692839285714285,15.714271428571427,1369785600,330782984
16.127839285714284,16.23212857142857,15.875339285714286,15.916060714285715,1369872000,353714928
16.06195,16.32497857142857,16.053560714285716,16.1607,1369958400,384300532
16.097128571428573,16.1557,15.802839285714285,16.09747857142857,1370217600,372351728
16.04677142857143,16.22962857142857,15.9782,16.186410714285714,1370304000,292726364
15.896771428571428,16.097128571428573,15.84677142857143,15.916060714285715,1370390400,290589628
15.65927142857143,15.964271428571427,15.501771428571429,15.909628571428572,1370476800,417074224
15.77895,15.82997857142857,15.456060714285714,15.589271428571427,1370563200,404743136
15.67462857142857,16.03852142857143,15.59997857142857,15.8832,1370822400,450356620
15.628560714285713,15.812839285714286,15.4757,15.562128571428572,1370908800,286384364
15.435339285714287,15.758910714285715,15.4107,15.696410714285715,1370995200,265426924
15.570160714285715,15.61212857142857,15.31247857142857,15.446410714285715,1371081600,286112624
15.358910714285715,15.581771428571429,15.303560714285714,15.549978571428571,1371168000,272083896
15.428560714285714,15.560699999999999,15.370039285714286,15.408560714285715,1371427200,259442064
15.420339285714286,15.532128571428572,15.364628571428572,15.412839285714286,1371513600,195161960
15.107128571428571,15.416410714285714,15.107128571428571,15.407128571428572,1371600000,311031448
14.887060714285713,15.213560714285714,14.827489285714284,14.974989285714285,1371686400,357498568
14.767839285714286,14.999989285714287,14.574989285714285,14.946060714285716,1371772800,481249860
14.376410714285713,14.594989285714286,14.216060714285714,14.549989285714286,1372032000,480746196
14.37962857142857,14.563910714285713,14.243910714285715,14.489271428571428,1372118400,314339452
14.216771428571429,14.456771428571429,14.130700000000001,14.424989285714286,1372204800,367946656
14.063560714285714,14.335339285714285,14.054989285714285,14.258910714285715,1372291200,337400532
14.161771428571429,14.295339285714286,13.8882,13.97712857142857,1372377600,578638228
14.614989285714286,14.723910714285713,14.32927142857143,14.381771428571428,1372636800,391172544
14.946060714285716,15.0582,14.623910714285714,14.641410714285714,1372723200,470086764
15.028560714285714,15.106410714285714,14.908910714285714,15.0307,1372809600,240928856
14.907839285714287,15.117478571428572,14.833910714285713,15.013910714285714,1372982400,274083292
14.8232,15.0357,14.666060714285715,15.003910714285714,1373241600,298313960
15.083910714285713,15.12497857142857,14.656410714285714,14.771410714285713,1373328000,352689288
15.026060714285714,15.171410714285715,14.937489285714287,14.9857,1373414400,281403556
15.260271428571428,15.294628571428571,15.041771428571428,15.105339285714285,1373500800,326476164
15.232478571428572,15.349628571428571,15.12177142857143,15.273200000000001,1373587200,279642104
15.265699999999999,15.40927142857143,15.171410714285715,15.178910714285715,1373846400,242172644
15.364089285714286,15.382478571428573,15.148910714285716,15.232839285714286,1373932800,216537664
15.3682,15.436410714285714,15.293560714285714,15.346410714285714,1374019200,199056452
15.419910714285715,15.531060714285715,15.378910714285714,15.477839285714285,1374105600,219043468
15.176771428571428,15.49927142857143,15.155339285714286,15.467839285714286,1374192000,268779112
15.225339285714286,15.3482,15.195271428571429,15.337839285714285,1374451200,207990580
14.963910714285715,15.248560714285714,14.953910714285714,15.214271428571427,1374537600,369393976
15.732478571428572,15.878200000000001,15.544978571428572,15.676060714285715,1374624000,592055884
15.6607,15.76427142857143,15.564628571428571,15.739271428571428,1374710400,229682768
15.749628571428572,15.751410714285713,15.512128571428573,15.546410714285715,1374796800,200275208
15.992478571428572,16.071060714285714,15.721410714285714,15.742839285714286,1375056000,248441424
16.189978571428572,16.32677142857143,16.043910714285712,16.06997857142857,1375142400,309422568
16.16177142857143,16.333639285714288,16.051060714285715,16.24962857142857,1375228800,322957712
16.309839285714286,16.314271428571427,16.187839285714286,16.27687142857143,1375315200,206249484
16.51927142857143,16.530339285714284,16.309271428571428,16.357478571428572,1375401600,274781556
16.76605,16.809628571428572,16.505339285714285,16.596049999999998,1375660800,318854676
16.616049999999998,16.853199999999998,16.50605,16.71497857142857,1375747200,334914468
16.606410714285712,16.678549999999998,16.49177142857143,16.564271428571427,1375833600,298856152
16.46462857142857,16.57497857142857,16.355339285714287,16.56622857142857,1375920000,255999604
16.230339285714287,16.44497857142857,16.20177142857143,16.379978571428573,1376006400,267621088
16.691410714285716,16.73747857142857,16.3082,16.316410714285716,1376265600,364433524
17.48462857142857,17.666410714285714,16.71605,16.81927142857143,1376352000,881940612
17.803549999999998,18.008910714285715,17.621410714285712,17.781410714285716,1376438400,756372400
17.782478571428573,17.9428,17.467239285714285,17.72927142857143,1376524800,490294504
